title,date,url,hashtag
돈의속성 (200쇄 기념 개정증보판)/ 오디오북/ 책리뷰/ 책읽어주는여자/ 따뜻한책한잔/ 부자되는노하우/ 제테크,2022-03-04,https://www.youtube.com/watch?v=2MEYM4TOaC0,#돈의속성 #책읽어주는여자 #오디오북 #따뜻한책한잔 #출근할때듣는 #자기전에듣는 #부자되는법 #부자되는노하우
식물이 위로가 될 때 I 식물책 리뷰하다가 울었습니다. I 자존감이 낮아질 때 식물을 키워야 하는 이유 I 식물에게 위로를 받아본 적 있으세요? #식물책리뷰,2021-08-30,https://www.youtube.com/watch?v=CKI-Wy--e_Q,
[인생에는 중요한 것이 많다 그러나 중요하지 않은 것이 더 많다] 오디오북 책읽어주는여자 Korea Reading Books,2021-11-15,https://www.youtube.com/watch?v=af0CkRrE8f0,#인생의베낭 #불필요한짐 #책읽어주는여자 #오디오북
돈의 속성(The nature of money) / 최상위부자가 알려주는 돈의 모든 것 / 오디오북 / 45분 / 책읽어주는여자 / 따뜻한책한잔 / 경제경영 / 최장기베스트셀러,2021-10-08,https://www.youtube.com/watch?v=PNlkZfOAbb0,#돈의속성 #따뜻한책한잔 #오디오북 #책읽어주는여자 #출근할때듣는 #자기전에듣는 #경제경영 #베스트셀러
해외여행 가기 전 꼭 봐야 할 영상 | 김찬용 도슨트 추천 | 미술관 테마 여행 필독서,2022-06-08,https://www.youtube.com/watch?v=uU-7BVew4NE,#미술관에가기전에 #해외여행 #책추천 #그림보는법
사십에 읽는 삼국지 | 안나의 책소개,2022-03-31,https://www.youtube.com/watch?v=vStawwLTWI0,#안나의북튜브
책추천 📚 음악 교양 서적 3권 추천해 드려요~,2021-08-27,https://www.youtube.com/watch?v=AVDLrevYNY8,#음악책 #책추천 #음악서적
아우스 HDB 컴퓨터 게이밍 의자 조립동영상 (일체형),2022-03-31,https://www.youtube.com/watch?v=ggd7nFPdBIc,
되고 싶지 않은 애니 상황 월드컵,2021-08-22,https://www.youtube.com/watch?v=A9aO6NXc_Qc,#애니메이션 #이상형월드컵 #왈도쿤
저주받은 가문에서 일어난 의문의 죽음 / 셜록홈즈 최고의 걸작 / ASMR,2022-05-11,https://www.youtube.com/watch?v=oLY04EvK4M4,#달세뇨 #오디오북
26만원에 게이밍 의자와 책상 구매 가능?! '제닉스 ARENA-X 게이밍 의자 & 책상 사용기',2022-02-24,https://www.youtube.com/watch?v=_lE3D_12LSI,#제닉스 #게이밍책상 #게이밍의자
우리가 정말 알지 못했던 태양의 치유력에 관한 충격적 진실 ㅣ 햇빛의 선물 ㅣ안드레아스모리스 ㅣ 에디터 출판사 ㅣ Heal Yourself with Sunlight,2021-09-13,https://www.youtube.com/watch?v=lNkX3br3gXs,#건강 #치유 #햇빛 #햇볕 #책 #독서 #하버드토론 #책추남 #북튜버 #독서모임 #독서클럽 #독서토론 #명언명구 #독서 #북코칭 #자기계발 #성장 #동기부여 #변화 #꿈 #비전 #좋은글 #책속의한구절 #책속의한문장 #게임체인저 #최고의나를만나다 #영웅의여정 #미운오리백조 #애벌레나비 #에고게임 #셀프게임 #라이프체인저코칭 #북살롱 #추천채널 #김미경 #체인지그라인드 #책한민국 #책읽는다락방 #겨울서점 #책도리 #거북이별책부록 #따뜻한목소리현준 #책읽는자작나무 #책읽어주는여자 #책그림 #북올림 #책갈피
[아침 1시간이 인생을 바꾼다] 성공한 사람들의 기상 후 1시간│오디오북  책읽어주는여자 Korea Reading Books,2022-01-03,https://www.youtube.com/watch?v=toFga0NSgZo,#기상후한시간 #모닝루틴 #책읽어주는여자 #오디오북
라노벨 사이트 완결 텍본 모음 번역,2022-01-04,https://www.youtube.com/watch?v=JcpQ0asEgwk,
[책소개]지구의 깊은 역사(마틴 러드윅-활동연대와 이름을 기억하라),2022-03-16,https://www.youtube.com/watch?v=XbUHbSPqfvE,
자면서 듣는 세계명작소설/ 폭풍의 언덕/ ASMR,2022-01-26,https://www.youtube.com/watch?v=Wqn6i7mESAg,#달세뇨 #오디오북
1500만원짜리 게이밍 의자,2021-08-21,https://www.youtube.com/shorts/fkOcYU7Xq3E,
[긍정적인 사람일수록 부자가 된다] 오디오북 책읽어주는여자 podcast,2022-06-09,https://www.youtube.com/watch?v=xPPB36_7LIs,#긍정적인부자 #책읽어주는여자 #오디오북
역대급 대국민 필독서 (feat. 2021년 올해의 책),2021-12-22,https://www.youtube.com/watch?v=WLW9DCtPNfY,
[오십부터는 우아하게 살아야 한다] 인생의 후반전은 품위 있고 우아하게 책읽어주는여자 오디오북 Korea Reading Books,2021-08-22,https://www.youtube.com/watch?v=wk4gNUuOHwc,#우아하게 #책읽어주는여자 #오디오북
식물에 관심이 있는 사람은 꼭 간직해야 할 필독서,2021-12-13,https://www.youtube.com/watch?v=c44X6_9TjS8,#식물다큐 #식물다큐 #한국식물이름유래 #조선식물향명집
[책리뷰]  성공한 사람들의 공통점 1가지 [김작가 / 럭키],2022-02-10,https://www.youtube.com/watch?v=_YwwOBw4QOI,#럭키 #김작가 #성공
리베리오 마키나 1 - [뱌쿠단식] 미나즈키의 재기동 - 리뷰 : 명작에 가까운,2022-05-05,https://www.youtube.com/watch?v=nERvCb--Z_8,
펜션으로 고수익 재테크! 변신가능한 전원주택 || 에세이 더 레지던스_예쁜 집은 돈이 된다. 전원주택에 투자하십시오!,2022-03-16,https://www.youtube.com/watch?v=uc78SXuuYuA,
나는 성장하고 있습니다 #자기계발 #좋은습관,2021-12-17,https://www.youtube.com/shorts/CKXH4My_UK4,
[랜덤 피규어 뽑기] 구독자 요청폭주!! 짱구 오뚝이 플리퍼즈 한박스 뜯기~! 대박짜리가 계속 나온다!!! [급식걸즈 라이],2022-02-12,https://www.youtube.com/watch?v=GfKRIQZsnJ4,#랜덤피규어 #급식걸즈라이 #오뚝이
[인문공간 세종] 스피노자 특강1 | 신의 개념① | 스피노자의 신 | 신과 양태 |,2022-02-05,https://www.youtube.com/watch?v=FJO34gBoMpA,#스피노자 #신 #인문공간세종 #스피노자의 #신과
자기계발을 실패하고 싶지 않다면 이것부터 시작하세요.,2022-04-06,https://www.youtube.com/watch?v=a5nsQforJmA,
자면서 듣는 세계명작소설/ 키다리 아저씨/ 중간광고 없는 sleep audio book,2022-01-12,https://www.youtube.com/watch?v=pe6R5AVXJPA,#달세뇨 #오디오북
#손금으로보는 자기계발서 #책,2022-05-29,https://www.youtube.com/watch?v=EQriG579bOE,
'재미있게 살다가 의미있게 죽자!' 스타PD 주철환 교수의 인생 책,2022-01-04,https://www.youtube.com/watch?v=rEqHqK2wz5o,
【🍶】「술창고」랜덤 1.8리터(됫병) 일본술!! 바로 공개합니다!! #16(스믈 여덟 병째),2021-08-09,https://www.youtube.com/watch?v=m6gZsZvYZL0,#랜덤술 #언박싱
[왜 좋은 습관은 어렵고 나쁜 습관은 쉬울까] 책읽어주는여자 남자 오디오북,2021-06-30,https://www.youtube.com/watch?v=REKG8031nsE,#스티브하비쇼 #오프라닷컴 #행동변화 #습관개선 #책읽어주는여자 #오디오북
[심리학이 이토록 재미있을 줄이야] 삶의 모든 문제는 동화 속 심리 법칙으로 해결할 수 있다│오디오북 책읽어주는여자  Korea Reading Books,2021-09-08,https://www.youtube.com/watch?v=kRxCHEPWQDA,#동화속심리법칙 #심리학 #책읽어주는여자 #오디오북
"책추천 2022 : 유럽 최후의 대국, 우크라이나의 역사 / 안녕하세요, 비인간동물님들! / 얄타의 딸들",2022-04-22,https://www.youtube.com/shorts/SX2iaEvQ7zw,#책추천 #국회방송 #국회도서관 #신간 #추천도서
[나의 아저씨] 인생 책으로 돌아온 나의 인생 드라마!💗,2022-03-14,https://www.youtube.com/watch?v=EW2V4Dnx9XE,#세계사 #세계사인생드라마 #나의아저씨 #아이유 #이지은 #이선균 #박해영 #김원석
"자기계발, 성공학, 처세술... 이런 책들이 과연 도움이 될까?",2021-11-20,https://www.youtube.com/watch?v=BqHdU2vkOPg,#독서 #자기계발책 #인문학
"메쉬 게이밍의자 🌊여름에도 시원하게🌊 ""라텍스 침대""같은 쿠션감과 편안함! EX퍼니쳐",2021-08-03,https://www.youtube.com/watch?v=Zo9IAXAjpjU,#게이밍의자 #게이밍체어 #메쉬의자 #매쉬게이밍의자 #게이밍의자추천
에드거앨런포의 추리소설/모르그가의 살인 사건/ASMR,2021-09-29,https://www.youtube.com/watch?v=pVZjTbbyS-s,#달세뇨 #오디오북
[후박사 TV] 한국인의 정신건강을 인생 책으로 만드는 꿀팁!,2021-12-16,https://www.youtube.com/watch?v=SmYXucMBdOQ,
도스토예프스키의 돈에 대한 열정 [인문학 열전],2021-10-23,https://www.youtube.com/watch?v=qi8S5Vj3LaE,#세계문학 #도스토예프스키 #돈
⎜노블 라디오⎜[오디오북] 아기가 생겼어요_1-1화,2021-12-30,https://www.youtube.com/watch?v=p51TMlKUdwU,#노블라디오 #성우 #오디오북 #책읽어주는여자 #자면서듣는책 #잘때듣는책 #라이트노벨
[월화 책여행] 삼신 할미,2021-12-07,https://www.youtube.com/watch?v=KiewOjNdG5E,#부산꿈샘 #월화책여행 #삼신할미
"[목요철학 인문포럼] 제813회 ""근대의 문턱에 선 공화주의"" - 홍태영 교수(국방대 안보정책학과)",2022-05-11,https://www.youtube.com/watch?v=fieTsmlS8j0,
달세뇨가 읽어주는 BGM없는 데미안 | 전 연령대 베스트셀러 1위 |ASMR,2021-06-16,https://www.youtube.com/watch?v=e6wIz0m2mVU,#달세뇨 #오디오북 #데미안
50만 원으로 인생을 통째로 바꾼 이야기,2021-12-17,https://www.youtube.com/watch?v=UFna2GtEg-0,
혼자 걷는 길  [오늘의 한 문장] 책읽기좋은날 #shorts,2021-09-04,https://www.youtube.com/shorts/-GAdnA4zlqk,
[지리산하늘빛TV] (책읽기여행) (책제목: 쫓기지않는 50대를사는법 4편) (고통),2021-07-10,https://www.youtube.com/watch?v=BaFEAVL8_mE,#행복 #건강 #희망 #책읽기여행 #책제목
그럼에도 불구하고 삶은 [오늘의 한 문장] 책읽기좋은날 #shorts,2021-10-11,https://www.youtube.com/shorts/-pk9rC1f_Kw,
[책소개]한국의 부동산부자들 이동현 원앤원북스 부동산투자 성공의법칙을 알아보자,2022-03-30,https://www.youtube.com/watch?v=zwzdkcS2kz0,#한국의부동산부자들 #이동현 #원앤원북스 #부동산투자
한살이라도 어릴 때 봐야하는 재테크 책 3권📚 | 인생 재테크책,2022-01-30,https://www.youtube.com/watch?v=9lmIbO_cKbk,#인생책 #책추천 #재테크책추천
[오디오북] 9. 10장 신의 이제마 - 이수광,2022-06-02,https://www.youtube.com/watch?v=E-LiiEV-Z-E,#한국문학 #장편소설 #오디오북 #이영상은작가로부터허락을받아만들어졌습니다 #작품낭독을허락해주신이수광작가님께감사합니다
3시간 안에 성경 전체 훑어보기│조병호 박사 하나님의 통(通) 드라마,2021-08-21,https://www.youtube.com/watch?v=wY_rIJqtBn4,
라이트 노벨 까기,2021-10-01,https://www.youtube.com/watch?v=9AsGJaxznKM,#실지주 #어실주
진짜 게이밍 의자 삼공체어 X-it,2022-03-23,https://www.youtube.com/watch?v=cpjkmw-1zAo,
게이밍 의자와 사무용 의자 고민이라면? 솔직한 후기 (의자 8개 비교),2021-06-26,https://www.youtube.com/watch?v=EE3MpBELYlA,#게이밍의자 #사무용의자 #의자비교
ㅣVlog #책리뷰ㅣ 드라마 원작 읽기 /  [악의 마음을 읽는 자들] 권일용 고나무 / 드라마가 재밌어서 찾아본 원작 / 대한민국 1세대 프로파일러 연대기,2022-01-22,https://www.youtube.com/watch?v=mbcMtxkk4SY,#악의마음을읽는자들 #드라마원작 #독서노트 #프로파일러연대기 #범죄수사물
[월화 책여행] 팥죽할머니와 호랑이,2021-12-21,https://www.youtube.com/watch?v=gO-NHL6vb8c,#부산꿈샘 #월화책여행 #팥죽
"(책소개) 백두산 등정기, H E M 제임스",2022-05-11,https://www.youtube.com/watch?v=ZFWL9SA5daY,
마음의 면역력을 키워주는 아주 작은 습관의 힘 #shorts,2021-12-11,https://www.youtube.com/shorts/eQLGqemuEbs,
성서총회- [김노아목사님 말씀 오디오북 61화] 물 위를 걸으신 예수님의 평안,2022-06-10,https://www.youtube.com/watch?v=eZtEVQRgG04,
수북겉핥기 | 修Book겉핥기 | 2022년 2월 1주 도서 주간 베스트 - 경제경영,2022-02-10,https://www.youtube.com/watch?v=nquj0LDHxgw,#책읽기 #동기부여 #자기계발 #교보문고 #베스트셀러 #책소개 #책추천 #책 #도서 #수북겉핥기 #독서 #독서습관 #읽기좋은책 #필독 #읽어야하는책 #투자도서 #투자입문서 #경제경영 #경영서 #경제서 #투자입문 #주식입문 #주식입문서 #주식공부 #라넬라 #넬라 #넬라데이 #추천도서 #추천 #도서 #신간 #삼프로 #종목선정 #홍춘욱 #부동산책 #부동산강의 #부동산추천도서
[우리는 행복하다는 사실을 모르기에 불행하다] 책읽어주는남자 오디오북 Korea Reading Books,2021-11-02,https://www.youtube.com/watch?v=8XCgisprrU8,#니체와장자 #책읽어주는남자 #오디오북
[군 입대자라면 필수 시청] 군대에서 나보다 자기계발 많이 한 사람이 있을까?,2022-01-26,https://www.youtube.com/watch?v=NprUZ2f9_qk,
명상보다 100배 효과좋은 불안감 없애는 법 (책 소개),2021-11-16,https://www.youtube.com/watch?v=Y3q6fMiewCI,
[책 소개] 독서를 망가뜨리는 세 가지 착각(『책을 지키려는 고양이』),2021-07-26,https://www.youtube.com/watch?v=UUoK__86a0I,#책소개 #책을지키려는고양이 #나쓰카와소스케 #독서 #책
2021년 인기 게이밍의자 판매량 순위 TOP5,2021-12-02,https://www.youtube.com/watch?v=Sb7syS2lAAc,#이건꼭사야해 #게이밍의자 #게이밍의자순위 #의자추천 #게이밍 #게이밍의자추천
한국최초의 심리주의 소설/ 날개 / ASMR,2021-08-18,https://www.youtube.com/watch?v=JnJof8vDm5g,#달세뇨 #오디오북
책리뷰 | 최강의 식사 1부(1/2) 북리뷰 방탄커피 다이어트,2021-07-03,https://www.youtube.com/watch?v=YSkiG6VCcYc,#다이어트식단 #저탄고지식단 #방탄커피 #간헐적단식 #키토제닉
[가난한 사람도 이것을 배우면 최고의 부자가 될 수 있다] 부자의 사고법 책읽어주는남자 오디오북,2021-07-09,https://www.youtube.com/watch?v=4Y-Z03HD7I4,#부자되는법 #나폴레온힐 #황금률 #책읽어주는남자 #오디오북
챠밍리 책추천 마케팅 / 경제 / 소설 / 자기계발,2021-12-08,https://www.youtube.com/shorts/xoHlB8qg3LQ,
교보문고에서 가장 잘나가는 일본 추리소설 베스트셀러 10위부터 1위까지 소개해드려요📚,2021-10-17,https://www.youtube.com/watch?v=Aubh5KOpz-4,
[약한 마음을 진짜 강하게 만드는 좋은 심리 습관] 유리멘탈을 위한 좋은 심리 습관│오디오북 책읽어주는여자 Korea Reading Books,2021-11-18,https://www.youtube.com/watch?v=GbxnJrPgFuQ,#좋은심리습관 #유리멘탈 #책읽어주는여자 #오디오북
셜록홈즈 단편명작선 [신랑의 정체] Sherlock Holmes 오디오북,2021-06-26,https://www.youtube.com/watch?v=tGAL1LSt-4I,#세계명작오디오북 #셜록홈즈 #탐정추리소설
하드보일드 탐정소설 / 미국 추리소설의 아버지 대실해밋의 대표작 / ASMR,2022-03-02,https://www.youtube.com/watch?v=ViyeR4Xei8E,#달세뇨 #오디오북
예술사 🎨 미술사 ┃ 배경지식 요약정리 ┃ PDF 전자책 (ft. 추천 도서 3),2021-08-08,https://www.youtube.com/watch?v=VkbkimRxWUc,#서울대 #국어교육과 #이동규
[애니] 처형 소녀의 살아가는 길 본 PV 2022년 4월 방송개시!,2022-02-09,https://www.youtube.com/watch?v=y4GO7Dg_-1s,#신작애니 #처형소녀의살아가는길
[사람은 무엇으로 사는가 - 톨스토이]  실감나게 듣는 드라마 오디오북 | 책읽어주는여자 |  Korean audiobook,2022-03-16,https://www.youtube.com/watch?v=CnuirSSSGGo,#책읽어주는여자 #오디오북 #톨스토이 #사람은무엇으로사는가
안녕 소중한 사랑/1분 오디오북,2021-11-29,https://www.youtube.com/shorts/g_j1Ygmjo8k,
책 추천이 쏟아진다 📚✨ 요즘 읽은 책 다섯 권 간단 리뷰,2021-09-19,https://www.youtube.com/watch?v=cw2eDvB-gbA,
📚가을맞이(?) 조승연 작가가 추천하는 책 Best3,2021-11-23,https://www.youtube.com/watch?v=EPGJlKzEzUM,#책추천
"[내가 사랑한 것들은 모두 나를 울게 한다] 사랑, 삶 그리고 시 책읽어주는여자 오디오북 Korea Reading Books",2021-09-15,https://www.youtube.com/watch?v=XvrDxpmGIJk,#사랑삶그리고시 #시선집 #한국명시 #책읽어주는여자 #오디오북
"닷새간 추석 연휴, 책과 함께하는 여행 / YTN",2021-09-18,https://www.youtube.com/watch?v=-f-KsDRA8K0,
오디오북 | 마흔에게 | 잠잘 때 듣는 | 자기계발 | 책 읽어주는 | 낭독ASMR,2022-04-14,https://www.youtube.com/watch?v=dg2JPTo0oOY,#오디오북 #책읽어주는 #잠잘때듣는
애거서 크리스티 추리소설 | 미스 마플을 아세요? | 인간 본성을 꿰뚫는 그녀의 남다른 시선 | 오디오북,2022-04-06,https://www.youtube.com/watch?v=syQusEdgAEI,#오디오북 #애거서크리스티 #화요일클럽의살인 #미스마플 #열세가지수수께끼 #추리소설 #미스테리소설 #자면서듣는소설 #운전할때듣는소설 #언제든지즐기는오디오북
[부부가 둘다 놀고 있습니다] 놀면서도 잘 사는 게 꿈입니다 책읽어주는여자 오디오북 Korea Reading Books,2021-09-02,https://www.youtube.com/watch?v=lXOEwQvEHyE,#부부 #퇴사 #책읽어주는여자 #오디오북
[장편소설오디오북] 실낙원의 별(상편) / 김내성 작가 / 평범하고 가정적인 강석운 작가에게 어느날 영림 이라는 여대생이 바람처럼 스며든다....,2021-10-07,https://www.youtube.com/watch?v=bJJKpPuSuww,#소설낭독오디오북 #오디오북 #소리로듣는책방
[행복은 채움이 아니라 비움에서 시작된다] 나만의 좌우명을 정하라 오디오북 책읽어주는여자,2022-03-07,https://www.youtube.com/watch?v=D5gK2ksvg6w,#비움 #좌우명 #책읽어주는여자 #오디오북
부의 해답(The Answer)/ 오디오북/ 책리뷰/ 책읽어주는여자/ 따뜻한책한잔/ 부자되는법/ 성공학,2022-04-12,https://www.youtube.com/watch?v=yhr3pgSeYik,#부의해답 #책읽어주는여자 #오디오북 #따뜻한책한잔 #출근할때듣는 #자기전에듣는 #책리뷰 #부자되는법 #성공학 #끌어당김의법칙 #시크릿
[인생은 한 방에 해결하는 것이 아니라 꾸준히 관리하는 것이다] 책읽어주는여자 오디오북 Korea Reading Books,2021-11-05,https://www.youtube.com/watch?v=PVBOb9swXiI,#인생관리 #책읽어주는여자 #오디오북
[주식책 리뷰32] 주식단타로 매일매일 벌어봤어?,2022-05-09,https://www.youtube.com/watch?v=Di3UDVt-kUg,
내가 책을 읽는 진짜 이유 (인생책 추천),2021-10-17,https://www.youtube.com/watch?v=X1OfN3MMw6w,
일본 사회파 소설의 거장 [마쓰모토 세이초(북스피어)] 걸작 단편 3편 연속 듣기_3시간 [사회파 미스터리] [일본 추리소설] [오디오 북] [한국어 배우기],2022-04-13,https://www.youtube.com/watch?v=98yoL3Mf-D4,
잠들때 듣기 좋은 에세이 모음 🌙 감동과 위로를 주는 에세이 l 중간광고 없는 오디오북,2022-06-10,https://www.youtube.com/watch?v=HXOQz2tK4Bs,#잠잘때듣는인기에세이 #책읽어주는여자 #오디오북
내 표정이 그렇게 안 좋은가요? [책 소개📗],2022-02-25,https://www.youtube.com/watch?v=4TlMRi5F5rQ,
[오디오북] 정말 재밌습니다. 단편 소설  잔인한 승부 - 김선주,2022-05-13,https://www.youtube.com/watch?v=SoDvNF8v8cE,#한국문학 #단편소설 #오디오북 #이영상은작가의허락을받아만들어졌습니다 #작품낭독을허락해주신김선주작가님께진심으로고맙습니다 #김선주
안보면 후회! 애니메이션 특전 모음 영상!!,2021-09-24,https://www.youtube.com/watch?v=yRUb2CAQOgY,#바이올렛 #귀멸의칼날 #너의이름은 #날씨의아이 #소드아튼온라인 #사에카노 #코노스바 #헤븐즈필 #뱅드림 #로젤리아 #애니메이션 #특전
[월화 책여행] 쿵쿵절사 지팡이,2021-12-27,https://www.youtube.com/watch?v=8GmZ8tGmxdQ,#부산꿈샘 #월화책여행 #지팡이
필독서 그리고 3가지 질문,2021-09-29,https://www.youtube.com/watch?v=Xh75bEktP5k,
"과학 책추천! 물질이 인류의 문명을 형성해온 과정, 문명과 물질 리뷰 (영풍 석포제련소 X 유투북)",2021-08-08,https://www.youtube.com/watch?v=yJh86iw1AzU,
"6월 책하울 / 시집, 에세이, 소설 분야별 책소개 / 극심한 책태기를 겪고 있는 북튜버의 책추천 / 한번에 신간도서 10권 정리 / bookhaul / koreanbook",2021-06-23,https://www.youtube.com/watch?v=RvB8yBS48oQ,
【한글 자막】 애니메이션 「책벌레의 하극상 제3기」 캐릭터 PV 질베스타,2022-03-12,https://www.youtube.com/watch?v=Z5JTCQEZ-m8,#책벌레의하극상 #책벌레의하극상
행복 천재들에게는 특별한 4대보험이 있다] 오디오북 책읽어주는여자 Korea Reading Books,2022-01-02,https://www.youtube.com/watch?v=i92U-8Oz3ow,#최인철 #보통의행복 #책읽어주는여자 #오디오북
소리로 듣는 셜록홈즈 시리즈/뱀파이어의 비밀/ASMR,2022-03-11,https://www.youtube.com/watch?v=glCAgK7K0Kk,#달세뇨 #오디오북
[북튜버/에세이추천] 너무 알리고 싶은 에세이들 강력추천,2021-07-16,https://www.youtube.com/watch?v=-RB-_0eBPoU,
6억으로도 경제적 자유 이룰 수 있는 이유 [파이어] 강환국 01,2022-04-18,https://www.youtube.com/watch?v=tmYDJy0Cxbo,#부자의독서
20~30대 필독서 부자아빠 가난한아빠 (집은 정말 자산이 아닐까요?),2021-07-31,https://www.youtube.com/watch?v=JvUPVlO07F0,#부자아빠 #가난한아빠 #재테크
결혼은 꼭 해야 하는가?/톨스토이가 말하는 결혼의 실체 /ASMR,2022-04-20,https://www.youtube.com/watch?v=nu4j9Enjpbw,#달세뇨 #오디오북
데일카네기 인간관계론(1부) / 친구를 얻고 사람을 움직이는 비결 / 필독서 / 오디오북 / 1시간 / 책읽어주는여자 / 따뜻한책한잔 / 자기계발 / 고전,2021-10-12,https://www.youtube.com/watch?v=P6b4lncB2yI,#데일카네기인간관계론 #따뜻한책한잔 #오디오북 #책읽어주는여자 #출근할때듣는 #자기전에듣는 #필독서 #자기계발 #고전
돈의 원리 / 돈을 키우고 관리하는 평생부자의 마인드 / 스위스 은행가가 가르쳐주는 / 오디오북 / 43분 / 책읽어주는여자 / 따뜻한책한잔 / 제테크 / 투자철학,2021-09-24,https://www.youtube.com/watch?v=w91UR6P8AFE,#돈의원리 #따뜻한책한잔 #오디오북 #책읽어주는여자 #출근할때듣는 #자기전에듣는 #경제경영 #제테크 #투자철학
"24회)구속사 읽기 1권,결론 신앙인의 필독서",2021-11-16,https://www.youtube.com/watch?v=a8bfsq2N-AU,
부의 본능 / 부자가 되려면 이것만은 버려라 / 오디오북 / 50분 / 책읽어주는여자 / 따뜻한책한잔,2021-06-17,https://www.youtube.com/watch?v=Nl4Ff17ctC8,#따뜻한책한잔 #책읽어주는여자 #출근할때듣는 #자기전에듣는 #오디오북 #부의본능 #제테크
21 그림책과 예술놀이 필독서-괴물들이 사는 나라,2021-11-15,https://www.youtube.com/watch?v=y0BJQOJ_KVI,
[나는 누구를 위한 삶을 살고 있는가] 오디오북 책읽어주는여자 Korea Reading Books,2022-02-02,https://www.youtube.com/watch?v=yHNqFP0_MDw,#지금이대로행복하라 #자신감 #책읽어주는여자 #오디오북
"📝에세이 다 모여📝 시인 겸 편집자 겸 출판사 대표가 뽑은 정통 에세이 추천 | 다정소감, 그립소, 나의 사적인 도시, 느링느링 해피엔딩, 김혼비",2021-11-05,https://www.youtube.com/watch?v=f7Bm3J2WVmo,#민음사 #책추천 #에세이
소리로 듣는 셜록홈즈 시리즈/ 소어다리의 비극 /ASMR,2021-08-11,https://www.youtube.com/watch?v=bMaeX12_OMc,#달세뇨 #셜록홈즈
[월화 책여행]돌부처와 비단장수,2021-09-14,https://www.youtube.com/watch?v=XltOFaOGqSc,#부산꿈샘 #월화책여행 #돌부처
20대 나를 변화 시켜준 자기계발 책 총정리,2022-03-23,https://www.youtube.com/watch?v=C3BqzmZiw5k,#책 #독서 #추천 #자기계발 #책추천
예시로 보여주는 에세이 작성법! | '내 삶의 궤적'을 선택한 이유를 어떻게 설명하냐고?,2022-05-05,https://www.youtube.com/watch?v=04phF1CaXhg,#에세이 #미국대학컨설팅 #자소서 #미국유학 #미국대학
피터 린치의 '월가의 영웅'에 비견될 투자 필독서 [주식투자의 지혜  01-홍진채 라쿤 자산운용 대표],2021-07-26,https://www.youtube.com/watch?v=t9P1GAqAfh0,#부자의독서
부의 인문학  OT,2021-09-06,https://www.youtube.com/watch?v=-aGFRcSB-i0,
“30 40 남자들” 무조건 공감하는 책 (북튜버 인생책#2),2021-07-12,https://www.youtube.com/watch?v=Oa7Cqkd49VQ,#스토너 #요즘산책 #책추천
홀로서기 심리학/책읽어주는여자 /자기계발 /삶의핵심/자기챙김/심리상담,2021-07-09,https://www.youtube.com/watch?v=GX6hl_PLnMk,#홀로서기심리학 #오디오북 #책읽어주는여자
"10억이상의 가치가 있는 내 인생책(부자아빠,가난한아빠)",2021-07-10,https://www.youtube.com/watch?v=hRrm9GBR3NY,
"근황과 책 리뷰 ""나의 투자는 새벽 4시에 시작된다""",2022-06-02,https://www.youtube.com/watch?v=D2SN9bE33s8,
2022 새해맞이 동기부여 뿜뿜!│책추천│어웨이크,2022-01-01,https://www.youtube.com/watch?v=Z-_NkFn0El0,#동기부여 #책추천 #어웨이크 #성장 #용기 #희망 #북튜브 #북리뷰 #책리뷰 #채널빌로우 #빌로우
[속 시원하게 말하고도 절대 미움받지 않는 대화법 ] 책읽어주는남자 여자 오디오북,2021-06-20,https://www.youtube.com/watch?v=DW8oZ59__-0,#기분좋게하는말 #미움받지않는대화법 #책읽어주는여자 #오디오북
[월화 책여행] 토끼와 자라,2021-08-31,https://www.youtube.com/watch?v=VSsVf5_Vt0M,#부산꿈샘 #월화책여행 #토끼
[노후를 위협하는 6가지 적을 제거하라] 책읽어주는여자 오디오북 Korea Reading Books,2021-10-13,https://www.youtube.com/watch?v=WWqzT5eBDGs,#은퇴 #중년 #책읽어주는여자 #오디오북
코바야시네 메이드래곤 칸나의 일상,2021-10-18,https://www.youtube.com/watch?v=l4gG2aB4irc,
희한한 위로 / 공감에세이 / 오디오북 / 31분 / 책읽어주는여자 / 따뜻한책한잔,2021-07-06,https://www.youtube.com/watch?v=ADA3_piClQk,#따뜻한책한잔 #책읽어주는여자 #출근할때듣는 #자기전에듣는 #오디오북 #희한한위로 #에세이
일잘러 되기위한 필수 도서 추천 | 직장인 자기계발 함께해요 ❤️,2022-02-27,https://www.youtube.com/watch?v=1A4RIA6R0ko,#자기계발 #직장인 #일잘러 #신입사원 #직장생활 #자기계발 #눈치 #심리학 #일센스 #일머리
동기부여 쩔었던 자기계발서 책 추천! 북튜버가 도움 받았던 찐 자기계발서 소개합니다🙌,2021-06-20,https://www.youtube.com/watch?v=QfalVwOeE20,
자면서 듣는 오스카 와일드의 환상동화 / ASMR,2021-07-07,https://www.youtube.com/watch?v=V0qE4OdTwpM,#오디오북 #오스카와일드 #환상동화
[함부로 말하는 사람을 상대하는 방법] 나의 자존감을 지키는 대화의 기술 책읽어주는여자 오디오북 podcast,2022-04-19,https://www.youtube.com/watch?v=Q7lAQzs1ct4,#함부로말하는사람과대화하는법 #대화의기술 #책읽어주는여자 #오디오북
